rank,objective,spearman_score_vs_target,pearson_score_vs_target,top_bucket_target_mean,bottom_bucket_target_mean,top_bottom_spread,complexity_penalty,concentration_penalty,max_weight,weight_entropy,effective_n_features,n_features,features,weights
4352,0.29620592954732,0.317904137086918,0.35006357422034406,0.5884942084942085,0.3895752895752896,0.19891891891891894,0.015,0.0,0.268281688046856,1.56338656076255,4.6012032472487965,5,rank__expectancy_total|rank__trade_count_oos|rank__profit_factor_is|rank__net_profit_oos|rank__avg_loss_total,0.17987842|0.18722830|0.26828169|0.10654993|0.25806166
4353,0.29608965959711275,0.3513887757691839,0.3596475055393159,0.5426833976833977,0.38267374517374525,0.16000965250965243,0.0,0.020193021348039547,0.4903860426960791,1.0050676116882569,2.417490207067866,4,rank__payoff_ratio_total|rank__expectancy_is|rank__trade_count_total|rank__win_rate_is,0.02667415|0.07436704|0.40857276|0.49038604
4354,0.2959400982654834,0.35208482973559996,0.36485778270820174,0.5171187258687259,0.34779922779922784,0.16931949806949803,0.0,0.0,0.3811254375368732,1.250296021986658,3.1760587840485766,4,rank__trade_count_is|rank__profit_factor_is|rank__profit_factor_oos|rank__win_rate_total,0.12007776|0.38112544|0.12533946|0.37345734
4355,0.29565629398359816,0.29339415167376,0.3298464286405953,0.6662837837837838,0.4702171814671815,0.19606660231660233,0.0,0.0,0.37561325811838103,1.2380305549058792,3.2501359414258038,4,rank__expectancy_is|rank__win_rate_total|rank__avg_win_total|rank__payoff_ratio_total,0.37561326|0.29919332|0.05259195|0.27260147
4356,0.29555937604381793,0.32677512274400655,0.3571962637987046,0.5704440154440155,0.38102316602316605,0.1894208494208494,0.015,0.0,0.3801455386347193,1.430261992842647,3.762032452049314,5,rank__win_rate_total|rank__profit_factor_total|rank__profit_factor_is|rank__trade_count_is|rank__avg_loss_total,0.11802722|0.21651485|0.38014554|0.24213596|0.04317644
4357,0.2954158181243081,0.329455670997651,0.3652127681225443,0.6122007722007722,0.45376930501930496,0.15843146718146722,0.015,0.0,0.2728885066076696,1.4969469644863376,4.282848942241267,5,rank__trade_count_total|rank__avg_win_total|rank__win_rate_is|rank__avg_loss_total|rank__net_profit_is,0.24703017|0.22295175|0.27288851|0.21583479|0.04129479
4358,0.29521521031601744,0.29663746696408116,0.34604928955040604,0.6749034749034749,0.4862596525096525,0.18864382239382244,0.03,0.0,0.3639051376896827,1.5748728844425608,4.156730697825242,6,rank__profit_factor_is|rank__net_profit_is|rank__net_profit_oos|rank__avg_win_total|rank__trade_count_oos|rank__active_months,0.36390514|0.20188460|0.06291412|0.23129178|0.06179693|0.07820742
4359,0.29481625438669307,0.30319814583902316,0.3152736399461571,0.6468822393822394,0.46214285714285713,0.1847393822393823,0.0,0.0,0.3980526738475881,1.0680529989684597,2.8381348016918992,3,rank__payoff_ratio_total|rank__active_months|rank__avg_win_total,0.22119942|0.38074790|0.39805267
4360,0.2947544484306684,0.32133997794241803,0.3298923557758669,0.5794739382239381,0.3908204633204634,0.18865347490347473,0.0,0.0,0.3508239793846374,1.3448065753081695,3.700906952027023,4,rank__payoff_ratio_total|rank__profit_factor_total|rank__profit_factor_is|rank__win_rate_total,0.15008311|0.35082398|0.24431359|0.25477932
4361,0.2946516273977005,0.3303886795058256,0.28968138131047466,0.5757384169884171,0.4003523166023166,0.17538610038610047,0.015,0.0,0.31930456772531973,1.4955959035542894,4.067961022820498,5,rank__net_profit_oos|rank__win_rate_total|rank__win_rate_is|rank__avg_loss_total|rank__trade_count_is,0.12129719|0.15058150|0.09736952|0.31144722|0.31930457
4362,0.2941875887840108,0.3243019097144009,0.34335845761051537,0.6417277992277992,0.4940057915057915,0.14772200772200772,0.0,0.023060757757229183,0.4961215155144584,1.0418992212431677,2.6786310884493827,3,rank__expectancy_total|rank__net_profit_is|rank__profit_factor_is,0.24094614|0.49612152|0.26293234
4363,0.2937120424017166,0.2986219612513097,0.30564981980006184,0.626554054054054,0.42188223938223934,0.2046718146718146,0.015,0.0,0.2660099917875972,1.5067964539022465,4.333366394672373,5,rank__profit_factor_is|rank__profit_factor_oos|rank__avg_win_total|rank__avg_loss_total|rank__trade_count_oos,0.23550702|0.04602518|0.23194053|0.22051728|0.26600999
4364,0.29345643318521913,0.302368804942868,0.3029959247081128,0.6355405405405404,0.42655405405405405,0.20898648648648638,0.0,0.10611343977835005,0.6622268795567001,0.7802550541860481,1.9080138511395772,3,rank__net_profit_is|rank__expectancy_is|rank__active_months,0.04948089|0.28829223|0.66222688
4365,0.2932910390392419,0.2874406688120745,0.35011430594760695,0.6749034749034749,0.4725627413127413,0.20234073359073362,0.045,0.0,0.16215034985063384,1.9408331461583945,6.929841559810872,7,rank__profit_factor_is|rank__net_profit_is|rank__payoff_ratio_total|rank__avg_win_total|rank__trades_per_month|rank__win_rate_is|rank__expectancy_is,0.16215035|0.15751418|0.14320995|0.12318397|0.13129881|0.15423984|0.12840290
4366,0.2932577702364477,0.3221989381562931,0.34663976444385375,0.5567953667953668,0.36223938223938223,0.19455598455598455,0.0,0.0,0.30430458214138734,1.353240684069391,3.7720876487700274,4,rank__win_rate_is|rank__net_profit_is|rank__expectancy_total|rank__profit_factor_is,0.25143889|0.14932558|0.30430458|0.29493095
4367,0.2930221385183861,0.3390375202800155,0.36001133537864666,0.5657915057915057,0.4082528957528958,0.15753861003860992,0.015,0.0,0.2611750971372698,1.4975796352555963,4.2956248339282785,5,rank__trades_per_month|rank__profit_factor_is|rank__expectancy_oos|rank__avg_loss_total|rank__expectancy_total,0.22013503|0.23080435|0.04046944|0.26117510|0.24741608
4368,0.29297245185863374,0.2995105407829045,0.30171477390500073,0.6468822393822394,0.46214285714285713,0.1847393822393823,0.0,0.0,0.3943274745795129,1.0811178157821901,2.9023722700804324,3,rank__active_months|rank__payoff_ratio_total|rank__avg_win_total,0.35590216|0.24977037|0.39432747
4369,0.2929083845852423,0.2951565010780898,0.30697957888803584,0.6722249034749035,0.4929150579150579,0.17930984555984558,0.0,0.0066212572999905794,0.46324251459998117,1.178650929957075,2.930031260720021,4,rank__expectancy_total|rank__payoff_ratio_total|rank__expectancy_is|rank__profit_factor_total,0.04550508|0.29014859|0.46324251|0.20110382
4370,0.292900634714557,0.33029982155266613,0.3560234732571562,0.6301930501930502,0.48830598455598456,0.1418870656370656,0.045,0.0,0.3479460180794223,1.6336422241398798,4.185900895783462,7,rank__expectancy_is|rank__trades_per_month|rank__profit_factor_total|rank__payoff_ratio_total|rank__avg_loss_total|rank__trade_count_total|rank__profit_factor_is,0.05494149|0.34794602|0.09685632|0.09308238|0.08472835|0.02410543|0.29834000
4371,0.2928166530575452,0.31230608603787036,0.3217881853781513,0.6097490347490347,0.42294401544401544,0.1868050193050193,0.03,0.0,0.2600362814655941,1.6776779574582459,4.981454675946927,6,rank__win_rate_total|rank__trade_count_total|rank__trade_count_oos|rank__avg_loss_total|rank__net_profit_is|rank__win_rate_is,0.12483615|0.25577876|0.26003628|0.17521885|0.04481404|0.13931593
4372,0.29257387636273097,0.2760372314899406,0.314671913458731,0.6820656370656373,0.4730839768339768,0.20898166023166048,0.0,0.0,0.4464298818356747,1.0626673721800386,2.7998257663970416,3,rank__net_profit_is|rank__payoff_ratio_total|rank__win_rate_total,0.22859012|0.44642988|0.32498000
4373,0.2924056610085765,0.3211622620360991,0.3503782374894925,0.5711824324324324,0.3593967181467182,0.2117857142857142,0.0,0.13598526891532955,0.7219705378306591,0.7836923371697533,1.7859662407602293,3,rank__trade_count_is|rank__profit_factor_oos|rank__win_rate_total,0.14284550|0.13518396|0.72197054
4374,0.2923820659931625,0.31861500071219384,0.3527759603196522,0.5496718146718146,0.3471766409266409,0.20249517374517367,0.0,0.0,0.42697355438027224,1.0795574666689118,2.885749495958674,3,rank__win_rate_total|rank__win_rate_oos|rank__trade_count_total,0.42697355|0.28180390|0.29122254
4375,0.2915981736620123,0.31979977342098703,0.36230665345680424,0.5757770270270272,0.3770704633204633,0.19870656370656387,0.0,0.08689816058352509,0.6237963211670502,1.0143578486044387,2.2269473484533635,4,rank__win_rate_is|rank__expectancy_total|rank__net_profit_total|rank__avg_win_total,0.62379632|0.03587696|0.18920343|0.15112328
4376,0.291587084052265,0.311002836058198,0.28591111091075694,0.6392277992277993,0.4784218146718147,0.16080598455598455,0.0,0.0,0.30668276964633245,1.3762802197428003,3.9195842641848757,4,rank__net_profit_is|rank__avg_loss_total|rank__trade_count_is|rank__active_months,0.25210920|0.21102629|0.23018174|0.30668277
4377,0.2913809574018689,0.2884477256145486,0.33088108034666275,0.6866023166023166,0.5069353281853282,0.17966698841698847,0.015,0.0,0.34265980634604526,1.4359974378888634,3.7319209829647737,5,rank__trade_count_total|rank__avg_loss_total|rank__payoff_ratio_total|rank__net_profit_total|rank__net_profit_is,0.15620008|0.07517695|0.34265981|0.09097662|0.33498655
4378,0.29118660684301234,0.2993476345354455,0.35411783706297534,0.6531756756756757,0.4790299227799228,0.1741457528957529,0.0,0.0,0.3760774739247832,1.260208459563378,3.2244773994995706,4,rank__trades_per_month|rank__profit_factor_is|rank__net_profit_is|rank__payoff_ratio_total,0.37607747|0.13973070|0.11570767|0.36848416
4379,0.2910829126529361,0.2985331032981502,0.34842612364405584,0.6496911196911198,0.4662403474903475,0.18345077220077233,0.03,0.0,0.2884116862110847,1.70658903001749,5.133877454469421,6,rank__net_profit_is|rank__profit_factor_is|rank__payoff_ratio_total|rank__trade_count_oos|rank__win_rate_oos|rank__win_rate_is,0.28841169|0.16089963|0.19409641|0.10941143|0.07104951|0.17613133
4380,0.2909934284824192,0.29762971410769545,0.36760513601450956,0.6683011583011583,0.4975675675675676,0.17073359073359073,0.015,0.0,0.28147675474521533,1.5215666827116567,4.338870162488038,5,rank__trades_per_month|rank__trade_count_is|rank__net_profit_is|rank__payoff_ratio_total|rank__profit_factor_is,0.28147675|0.06816892|0.20146212|0.17316506|0.27572714
4381,0.28981345509855516,0.3074188986140987,0.2774825311928558,0.6145849420849422,0.4329198841698842,0.181665057915058,0.03,0.0,0.26076665912041425,1.6519017910921385,4.896775466500378,6,rank__payoff_ratio_total|rank__expectancy_is|rank__profit_factor_oos|rank__win_rate_oos|rank__trades_per_month|rank__avg_loss_total,0.14767779|0.26076666|0.02473966|0.14546123|0.16670492|0.25464974
4382,0.2894378246607376,0.31762275356857955,0.3498287985847613,0.592215250965251,0.42503861003861015,0.1671766409266408,0.0,0.0,0.3929690146902324,1.329043753337196,3.567061151304198,4,rank__avg_loss_total|rank__payoff_ratio_total|rank__expectancy_total|rank__win_rate_oos,0.23347934|0.21536918|0.15818246|0.39296901
4383,0.28917472207746914,0.2983701970506911,0.3181800794244046,0.6344787644787645,0.455207528957529,0.17927123552123553,0.0,0.0,0.35543524185045355,1.238350575470584,3.265840556919828,4,rank__active_months|rank__profit_factor_is|rank__net_profit_oos|rank__avg_win_total,0.27493227|0.35543524|0.05071958|0.31891291
4384,0.2888744313565565,0.30743370827295863,0.3544118909387612,0.5869787644787644,0.3955357142857143,0.19144305019305008,0.015,0.0,0.4092461810304062,1.4866738622240963,3.885952949447093,5,rank__net_profit_is|rank__trade_count_is|rank__profit_factor_total|rank__profit_factor_is|rank__win_rate_oos,0.16772474|0.12682038|0.11835620|0.40924618|0.17785250
4385,0.2885574180639589,0.35183306553498134,0.39116063963678327,0.5141554054054055,0.36494208494208497,0.14921332046332053,0.0,0.03571511260345392,0.5214302252069078,0.9208814417756144,2.3144390694240213,3,rank__profit_factor_total|rank__win_rate_is|rank__trades_per_month,0.39039104|0.52143023|0.08817873
4386,0.2883031184425435,0.2958229357267859,0.3430852459607633,0.5745366795366795,0.348692084942085,0.22584459459459455,0.045,0.0,0.28442168977367194,1.6333727658333834,4.438129386774298,7,rank__profit_factor_total|rank__net_profit_is|rank__trades_per_month|rank__win_rate_is|rank__profit_factor_oos|rank__profit_factor_is|rank__avg_loss_total,0.03681618|0.28442169|0.08452771|0.25739168|0.06247798|0.25578277|0.01858199
4387,0.2881232181103196,0.33659392656812964,0.3367435449984666,0.5298262548262548,0.36841698841698844,0.16140926640926634,0.0,0.0,0.3959725110793585,1.2339480478474476,3.20420314540829,4,rank__trade_count_total|rank__win_rate_oos|rank__active_months|rank__win_rate_is,0.24305370|0.05584800|0.39597251|0.30512579
4388,0.2878159467040301,0.3141869127130795,0.34855382155242837,0.5459218146718147,0.3445849420849421,0.20133687258687255,0.03,0.0,0.23825351128150424,1.6771866609664183,5.139122655343872,6,rank__win_rate_oos|rank__expectancy_is|rank__profit_factor_is|rank__win_rate_total|rank__win_rate_is|rank__payoff_ratio_total,0.23825351|0.18383306|0.18510660|0.15397400|0.02578574|0.21304708
4389,0.2875740983327577,0.30789280769761596,0.37672991200556327,0.5428571428571429,0.3296621621621622,0.21319498069498072,0.0,0.021992442367337522,0.49398488473467506,0.9352804036893798,2.364558503759894,3,rank__trade_count_is|rank__avg_loss_total|rank__expectancy_oos,0.09353152|0.49398488|0.41248360
4390,0.2861009125836937,0.3081149525805147,0.31606791997516176,0.6313803088803089,0.47903474903474913,0.1523455598455598,0.015,0.0,0.2991793132562279,1.4972906500211818,4.176819612383402,5,rank__expectancy_total|rank__win_rate_is|rank__payoff_ratio_total|rank__avg_loss_total|rank__profit_factor_total,0.29917931|0.05884400|0.29151243|0.18041101|0.17005325
4391,0.2857404870896381,0.322909801781569,0.37610456193424213,0.5304971042471044,0.350945945945946,0.17955115830115836,0.0,0.0035353802700325287,0.45707076054006507,1.2050006938489044,2.9752757754929915,4,rank__profit_factor_total|rank__win_rate_is|rank__avg_win_total|rank__net_profit_is,0.15824131|0.45707076|0.07369131|0.31099662
4392,0.28569863504998966,0.2760372314899406,0.26701602359329824,0.6642857142857144,0.4631370656370657,0.20114864864864868,0.045,0.0,0.2101588005014776,1.8225487587995783,5.782425447577921,7,rank__expectancy_is|rank__trade_count_is|rank__avg_win_total|rank__win_rate_is|rank__avg_loss_total|rank__net_profit_is|rank__payoff_ratio_total,0.20715523|0.11853117|0.18056454|0.03743332|0.21015880|0.18434321|0.06181373
4393,0.28529863563957714,0.32738231875726304,0.3290640301542205,0.6014189189189189,0.4525772200772201,0.14884169884169873,0.0,0.11631572574633756,0.6826314514926751,0.7814431521831504,1.8688430496560264,3,rank__trade_count_is|rank__win_rate_total|rank__avg_loss_total,0.68263145|0.06187695|0.25549160
4394,0.2852902851566225,0.2972446629773377,0.27279591180251017,0.620168918918919,0.4455984555984557,0.17457046332046333,0.0,0.0,0.32767420398330377,1.3622289095450737,3.8181008247483263,4,rank__avg_loss_total|rank__expectancy_total|rank__avg_win_total|rank__payoff_ratio_total,0.17508057|0.23721385|0.32767420|0.26003138
4395,0.2850043147873687,0.26436722030832815,0.2696272477242371,0.6901013513513513,0.48987934362934366,0.20022200772200766,0.015,0.0,0.3626786662180942,1.391749855079262,3.616473254591773,5,rank__win_rate_is|rank__trades_per_month|rank__expectancy_is|rank__payoff_ratio_total|rank__avg_win_total,0.05248292|0.05998942|0.28352248|0.36267867|0.24132651
4396,0.2845964608837331,0.2983850067095511,0.2713077578381261,0.6312644787644788,0.4684073359073359,0.16285714285714287,0.0,0.0,0.3709307593718274,1.3475143905327585,3.693533594686623,4,rank__trades_per_month|rank__net_profit_is|rank__profit_factor_is|rank__avg_loss_total,0.37093076|0.22710727|0.18111406|0.22084791
4397,0.28429760244723706,0.29798514592033337,0.33512750217652065,0.6417277992277992,0.45580115830115836,0.18592664092664085,0.0,0.14871601257519354,0.7474320251503871,0.7343895416407293,1.6891676193111944,3,rank__trade_count_is|rank__expectancy_is|rank__win_rate_is,0.09928735|0.74743203|0.15328062
4398,0.28421740252930866,0.2675216776454899,0.26227760111528103,0.6873986486486486,0.49801158301158305,0.1893870656370656,0.0,0.0,0.39982877077385914,1.2931091226071734,3.3864901232978553,4,rank__expectancy_total|rank__avg_win_total|rank__payoff_ratio_total|rank__expectancy_is,0.11503901|0.19504070|0.39982877|0.29009152
4399,0.28373836209207537,0.2952453590312492,0.30418436211159805,0.6479633204633205,0.4849565637065637,0.1630067567567568,0.0,0.03661009364473025,0.5232201872894605,1.0220777225119089,2.5796962453160552,3,rank__trade_count_oos|rank__avg_loss_total|rank__trades_per_month,0.52322019|0.24896532|0.22781449
4400,0.2832227557640176,0.28353091887305715,0.2937011154146809,0.6414816602316603,0.4599855212355212,0.1814961389961391,0.0,0.00277974912589507,0.45555949825179015,1.066565511555814,2.8110075697680887,3,rank__profit_factor_total|rank__net_profit_is|rank__payoff_ratio_total,0.27118537|0.27325513|0.45555950
4401,0.28292028384205115,0.3181262819698167,0.3394492226303781,0.5286341698841699,0.35038610038610046,0.17824806949806943,0.0,0.0,0.32187118160110767,1.362323872373997,3.8207043302855146,4,rank__profit_factor_is|rank__win_rate_total|rank__trade_count_total|rank__win_rate_oos,0.27191442|0.23216119|0.17405321|0.32187118
4402,0.28279363524870127,0.29767414308427514,0.3264296601024471,0.6002509652509652,0.42457528957528956,0.17567567567567566,0.0,0.0,0.3498587778954103,1.3434907945009191,3.683580055701454,4,rank__win_rate_is|rank__net_profit_is|rank__trades_per_month|rank__profit_factor_is,0.18846651|0.17175069|0.28992402|0.34985878
4403,0.2827902668180861,0.3125578502384889,0.31950572089472346,0.5698166023166022,0.40566119691119695,0.1641554054054053,0.0,0.0,0.32104645902162615,1.3502108897765426,3.7492942835531182,4,rank__avg_loss_total|rank__win_rate_is|rank__trade_count_total|rank__net_profit_total,0.24554881|0.28537544|0.32104646|0.14802929
4404,0.2827899290907339,0.3166749354015451,0.3742249348780952,0.5346476833976834,0.3516264478764479,0.1830212355212355,0.03,0.0,0.260770931058078,1.701883496309894,5.102376498667323,6,rank__win_rate_total|rank__win_rate_is|rank__avg_win_total|rank__profit_factor_is|rank__expectancy_total|rank__net_profit_total,0.26077093|0.25339605|0.15349917|0.15420421|0.10594754|0.07218211
4405,0.282394674546489,0.2945789243825531,0.3253602105600308,0.6503861003861005,0.49119691119691117,0.15918918918918928,0.045,0.0,0.3077207412178206,1.7798692777509788,5.269205421571233,7,rank__profit_factor_is|rank__trade_count_oos|rank__net_profit_total|rank__payoff_ratio_total|rank__avg_loss_total|rank__expectancy_is|rank__avg_win_total,0.15544923|0.12586089|0.17439805|0.06744545|0.13850328|0.30772074|0.03062237
4406,0.2823946214405222,0.3017023702941718,0.3709158632288939,0.6383783783783784,0.49523166023166026,0.14314671814671814,0.0,0.0,0.3542346932045973,1.0972383756568531,2.991796065966554,3,rank__profit_factor_is|rank__expectancy_is|rank__trades_per_month,0.31150839|0.33425691|0.35423469
4407,0.2823683427192521,0.2910986545504733,0.28967415845456573,0.6040347490347491,0.41917953667953667,0.1848552123552124,0.0,0.0,0.3436124639904772,1.0976874970771278,2.9945192103474088,3,rank__avg_loss_total|rank__avg_win_total|rank__trade_count_oos,0.31316712|0.34322042|0.34361246
4408,0.2820960149353231,0.2677586321872485,0.32626963015775184,0.6749034749034749,0.4869787644787645,0.18792471042471043,0.0,0.0,0.416454199513311,1.2514696256391284,3.1678289305631866,4,rank__profit_factor_is|rank__expectancy_is|rank__trade_count_oos|rank__avg_win_total,0.33285370|0.12885744|0.12183466|0.41645420
4409,0.2820653504310681,0.3036572452636805,0.3269828603689063,0.556722972972973,0.3668098455598456,0.18991312741312744,0.015,0.0,0.25334159311070503,1.577855094727194,4.713336818070953,5,rank__profit_factor_total|rank__win_rate_is|rank__win_rate_total|rank__payoff_ratio_total|rank__active_months,0.13604198|0.25334159|0.24284670|0.22178426|0.14598547
4410,0.2816421985157866,0.31183217695435317,0.3165958606846793,0.5843050193050193,0.43198359073359077,0.15232142857142855,0.0,0.0,0.4163782307578362,1.1563443624582348,2.927376121286633,4,rank__trade_count_is|rank__profit_factor_is|rank__avg_loss_total|rank__win_rate_total,0.36156961|0.41637823|0.03088294|0.19116922
4411,0.28128343555218116,0.3243019097144009,0.363901941028216,0.51871138996139,0.3474083011583011,0.17130308880308887,0.03,0.0,0.2805221073980409,1.6943538270951186,5.023073291074666,6,rank__avg_loss_total|rank__profit_factor_is|rank__win_rate_total|rank__expectancy_is|rank__win_rate_oos|rank__profit_factor_oos,0.10873186|0.09169129|0.28052211|0.22587996|0.20209083|0.09108395
4412,0.28096456108752943,0.31824475924069595,0.35522798136755157,0.5494015444015443,0.38267374517374525,0.16672779922779907,0.045,0.0,0.2053717269848384,1.847474740928925,5.994996279876512,7,rank__win_rate_total|rank__avg_loss_total|rank__avg_win_total|rank__net_profit_is|rank__win_rate_is|rank__trade_count_total|rank__trade_count_oos,0.17773233|0.12207880|0.03773146|0.16816639|0.20231912|0.20537173|0.08660018
4413,0.2807513357650208,0.33332099196008863,0.3795003403985764,0.5403667953667954,0.3960086872586873,0.14435810810810812,0.0,0.061074130941396715,0.5721482618827934,0.955873969195352,2.332600841923865,3,rank__win_rate_is|rank__expectancy_total|rank__avg_win_total,0.57214826|0.14384084|0.28401089
4414,0.2806089226292867,0.3090479610886893,0.25786783308806166,0.5742133204633204,0.4144015444015445,0.15981177606177593,0.0,0.0,0.37545144829249827,1.0945299453489525,2.9753150384748235,3,rank__avg_loss_total|rank__profit_factor_total|rank__trade_count_is,0.37545145|0.31950704|0.30504151
4415,0.28021921521161947,0.2745266462862293,0.3064310790291006,0.6361583011583011,0.44121138996139,0.1949469111969111,0.0,0.02409161808936236,0.49818323617872473,0.9992275537330813,2.5351262612302454,3,rank__trade_count_oos|rank__payoff_ratio_total|rank__net_profit_is,0.35180710|0.49818324|0.15000967
4416,0.2800693915024771,0.3115359837771549,0.3392193314576369,0.539126447876448,0.3593967181467182,0.17972972972972984,0.03,0.0,0.4119133412745836,1.44906135420935,3.4774196444147902,6,rank__win_rate_is|rank__payoff_ratio_total|rank__net_profit_is|rank__trade_count_oos|rank__expectancy_is|rank__win_rate_oos,0.30679285|0.05327784|0.05979021|0.12418621|0.04403954|0.41191334
4417,0.27977592812870283,0.29868119988674935,0.33206550476422236,0.5612693050193049,0.3702895752895753,0.19097972972972965,0.03,0.0,0.21924865875951768,1.7168958239271275,5.366817009427862,6,rank__net_profit_total|rank__trade_count_is|rank__win_rate_total|rank__avg_loss_total|rank__win_rate_oos|rank__active_months,0.16127366|0.04707848|0.21074654|0.19141417|0.21924866|0.17023850
4418,0.27973520118992434,0.30719675373120003,0.32044797691195853,0.5999034749034748,0.44629826254826266,0.15360521235521218,0.045,0.0,0.2342523912189547,1.7883286790150659,5.532177794995273,7,rank__expectancy_total|rank__net_profit_is|rank__profit_factor_is|rank__win_rate_oos|rank__win_rate_is|rank__expectancy_is|rank__avg_loss_total,0.21273684|0.05867902|0.20101028|0.13955316|0.02452146|0.23425239|0.12924686
4419,0.27969731719824037,0.2987996771576287,0.3409436828319243,0.5605212355212356,0.349165057915058,0.2113561776061776,0.0,0.13239502220607405,0.7147900444121481,0.722547104369809,1.7526707738351444,3,rank__win_rate_is|rank__net_profit_is|rank__expectancy_oos,0.71479004|0.04523803|0.23997192
4420,0.2794325350232335,0.31012906618546304,0.34314458581130053,0.5600723938223939,0.3986438223938224,0.16142857142857153,0.0,0.0,0.3834386063250944,1.3143878997336595,3.50899726773162,4,rank__profit_factor_is|rank__expectancy_total|rank__win_rate_oos|rank__active_months,0.38343861|0.21561518|0.12601609|0.27493012
4421,0.27914478538086956,0.26497441632158464,0.31242975739148043,0.6781322393822394,0.49538127413127414,0.1827509652509653,0.015,0.0,0.3438283678783261,1.4803072546529599,4.012941315995846,5,rank__net_profit_is|rank__trade_count_oos|rank__payoff_ratio_total|rank__trade_count_is|rank__expectancy_is,0.20671687|0.10670827|0.34382837|0.07618992|0.26655657
4422,0.27909029823956144,0.30604160034012673,0.36640121232466316,0.537915057915058,0.35038610038610046,0.18752895752895754,0.03,0.0,0.25096060507277457,1.7413137797293576,5.462520784640878,6,rank__profit_factor_is|rank__win_rate_is|rank__trade_count_total|rank__expectancy_is|rank__win_rate_total|rank__win_rate_oos,0.13442249|0.25096061|0.20725915|0.15972530|0.08583208|0.16180037
4423,0.2786394183200126,0.28354572853191706,0.30635372309996567,0.6103281853281854,0.42905888030888034,0.1812693050193051,0.0,0.0,0.3686325891081922,1.2620180617428554,3.2569608692887817,4,rank__active_months|rank__win_rate_is|rank__expectancy_is|rank__payoff_ratio_total,0.36863259|0.17517216|0.36300940|0.09318585
4424,0.27862503341231476,0.2811761831143308,0.31200440624924297,0.565945945945946,0.3491650579150579,0.21678088803088813,0.0,0.021003440889291375,0.49200688177858276,1.0202789662698706,2.607440529896567,3,rank__win_rate_oos|rank__win_rate_is|rank__profit_factor_total,0.49200688|0.33279561|0.17519751
4425,0.278338903067093,0.30334624242762237,0.3241231695598838,0.6117567567567568,0.4721476833976834,0.13960907335907335,0.0,0.0,0.32755948239487304,1.3139183867428197,3.557745683648152,4,rank__payoff_ratio_total|rank__net_profit_total|rank__active_months|rank__profit_factor_is,0.32755948|0.31307984|0.10487187|0.25448882
4426,0.27830780846266884,0.26518175154562346,0.2943510885450614,0.674903474903475,0.49095077220077216,0.18395270270270286,0.0,0.030135284426797665,0.5102705688535953,1.1705311915345202,2.8006726987063066,4,rank__profit_factor_is|rank__payoff_ratio_total|rank__avg_win_total|rank__net_profit_is,0.20173217|0.05881078|0.22918648|0.51027057
4427,0.27761230961700095,0.29974749532466316,0.35037358926950724,0.5460569498069499,0.35153957528957536,0.1945173745173745,0.015,0.040986482914334904,0.5319729658286698,1.3116665726010093,2.9072124789506377,5,rank__profit_factor_total|rank__expectancy_total|rank__trade_count_is|rank__win_rate_is|rank__win_rate_oos,0.14679988|0.06154726|0.16083814|0.53197297|0.09884174
4428,0.27747213884550215,0.2775774360113717,0.297076652830686,0.6346428571428573,0.4552123552123552,0.17943050193050208,0.015,0.012412664284756375,0.47482532856951276,1.3170312263533326,3.106865546430016,5,rank__trade_count_oos|rank__payoff_ratio_total|rank__expectancy_total|rank__net_profit_total|rank__active_months,0.11744678|0.47482533|0.03686499|0.10641786|0.26444504
4429,0.2772873470996447,0.31873347798307317,0.3606345388326058,0.5173696911196911,0.34710907335907343,0.17026061776061768,0.045,0.0,0.23676332066861103,1.8476030330092967,5.898335834364584,7,rank__win_rate_total|rank__avg_loss_total|rank__expectancy_is|rank__net_profit_is|rank__win_rate_oos|rank__net_profit_oos|rank__profit_factor_is,0.16705798|0.12715800|0.04773706|0.23676332|0.11271515|0.09591405|0.21265445
4430,0.27714906193661093,0.30149503507013303,0.3313618721251272,0.5567615830115831,0.38521235521235525,0.17154922779922782,0.0,0.0,0.3762623385834217,1.3347884757035167,3.614221584118819,4,rank__trade_count_total|rank__profit_factor_is|rank__win_rate_oos|rank__win_rate_total,0.18894562|0.37626234|0.26683738|0.16795465
4431,0.27707046371394206,0.3068265122597022,0.33434869101860343,0.5390057915057914,0.35481660231660234,0.18418918918918908,0.0,0.06481916878150043,0.5796383375630009,1.0689013389197946,2.4123409961811446,4,rank__win_rate_total|rank__trade_count_oos|rank__active_months|rank__net_profit_total,0.57963834|0.24502398|0.12733046|0.04800722
4432,0.2769979581581605,0.3018800862004908,0.32154561296377115,0.6041891891891893,0.4624710424710425,0.1417181467181468,0.0,0.0,0.3866261890643623,1.092283049957596,2.961656391673589,3,rank__net_profit_total|rank__profit_factor_is|rank__expectancy_is,0.30142543|0.38662619|0.31194838
4433,0.2766214513982958,0.27485245878114745,0.3017112212286283,0.6432528957528959,0.4664237451737452,0.17682915057915072,0.03,0.0,0.42167048643662264,1.5645395221596945,3.890420966968407,6,rank__trade_count_is|rank__trade_count_oos|rank__payoff_ratio_total|rank__avg_loss_total|rank__net_profit_total|rank__avg_win_total,0.21187004|0.08154245|0.42167049|0.10639627|0.07438570|0.10413505
